id,sentiment
10990_8,0.65997726
6057_8,0.6381535
3017_1,0.57487345
7617_1,0.28622434
8340_7,0.4855262
746_7,0.61511105
9290_10,0.54417384
1525_10,0.6467049
11044_7,0.41177788
9367_10,0.45656115
5705_10,0.63522416
11375_10,0.68104833
11320_1,0.28912976
754_9,0.27341574
7040_10,0.5988989
10740_4,0.34114653
8839_10,0.38776645
11614_4,0.37730762
10867_9,0.33421385
12406_10,0.41700917
12081_10,0.5706938
8763_10,0.5042691
4103_1,0.69334465
5600_1,0.29867518
5345_2,0.37737823
10679_8,0.5516509
11709_1,0.10661652
6872_4,0.4283364
9096_3,0.68384105
3417_9,0.3791339
5154_3,0.71476173
6071_10,0.5610346
5685_9,0.5257173
7937_10,0.5126252
3628_1,0.4646207
7374_2,0.4818329
1862_8,0.60695165
6602_1,0.5924818
1401_10,0.4992203
12157_3,0.63061833
5636_8,0.6940757
2049_10,0.49883035
9402_8,0.90524906
12455_10,0.48625416
11062_2,0.3519148
9163_10,0.6533919
2879_7,0.236032
2840_9,0.35774872
9893_8,0.47292328
11857_1,0.33273634
7776_10,0.63943976
10365_7,0.54514843
6186_7,0.6422539
7071_1,0.5577219
5132_1,0.57904834
8971_4,0.4225238
3415_1,0.661205
3622_1,0.6357536
7446_10,0.59362847
4644_9,0.29938534
3923_10,0.6690918
3503_8,0.6141344
8685_7,0.367697
1683_2,0.44013122
3417_4,0.44469136
10443_3,0.613631
4620_3,0.5168441
5658_1,0.47831538
4185_1,0.22610372
3727_10,0.64542997
5334_1,0.27039713
7113_7,0.82112736
8713_1,0.33426857
2865_7,0.4822732
2956_4,0.2147942
2455_8,0.22486158
97_7,0.783037
6789_10,0.5300044
8639_8,0.40214455
1563_8,0.59738535
3169_9,0.6677809
7627_10,0.8379997
1649_10,0.38994148
2287_10,0.3788097
9479_1,0.31507707
7705_1,0.45451328
10803_2,0.52399343
6076_9,0.520151
4263_3,0.71187824
4726_10,0.56496435
11738_9,0.6933153
9250_9,0.26806122
2638_1,0.34442464
11357_7,0.35527876
12135_3,0.33906767
7296_10,0.6608152
10674_7,0.8036163
7674_9,0.5189593
5575_1,0.5167789
8120_7,0.3791679
1617_1,0.6652995
7090_3,0.36140516
3793_4,0.7641504
2658_10,0.6574129
9942_3,0.30406985
9520_9,0.67726815
10638_1,0.3051021
9066_10,0.7383082
3408_4,0.47313514
7526_1,0.46681225
10821_3,0.8067387
5887_10,0.7320439
12470_3,0.21946606
4033_8,0.5775194
1949_10,0.72014904
9859_4,0.26433027
11183_9,0.68064445
8533_4,0.35027722
10236_10,0.29544982
6111_3,0.74076134
5475_8,0.65988404
3342_3,0.45978802
8335_1,0.5110942
4812_9,0.51876533
2306_4,0.4996941
4596_7,0.5833624
10431_2,0.5063594
5077_9,0.5581134
1301_9,0.30774608
8979_9,0.73567456
4226_9,0.5945486
5544_3,0.4999551
7954_2,0.22405514
3935_4,0.4031173
7076_4,0.52636164
10208_10,0.79587775
3737_3,0.46251088
1689_8,0.40344003
6585_9,0.57653224
6096_3,0.45306107
11052_4,0.48420987
7783_10,0.46741828
5157_10,0.654492
5465_10,0.4987755
11361_10,0.4340106
7560_3,0.4852922
9781_4,0.33428803
11681_10,0.29351705
6127_7,0.55305773
1799_9,0.4755509
10849_2,0.5192189
4274_7,0.4127702
15_10,0.54402834
11338_1,0.5992908
5750_2,0.40544745
9335_8,0.72382665
8359_7,0.3444988
9527_7,0.40294227
1336_1,0.42384133
9893_3,0.6150872
11229_9,0.32149684
5948_9,0.43915153
9733_4,0.18517031
6377_8,0.7007365
1427_10,0.5179571
9023_3,0.6083231
2151_2,0.5935136
1744_1,0.4421657
6367_10,0.6116456
9143_8,0.55926853
6176_8,0.5631862
11388_10,0.5864953
1493_10,0.6455685
6615_1,0.3160202
4654_2,0.34271348
599_9,0.47224283
7256_10,0.5017347
11993_1,0.4317088
992_7,0.8143467
8871_2,0.19776027
11483_1,0.5409989
3322_1,0.20729223
9827_4,0.48077962
8063_3,0.23287135
7397_3,0.6234548
3040_4,0.5632538
11682_2,0.6524252
8738_10,0.39014265
9905_4,0.16998522
6437_1,0.6274613
4319_9,0.31894073
5353_4,0.4829797
12207_9,0.6879722
6166_7,0.5404188
12243_4,0.65253884
1219_1,0.5880882
10292_10,0.1985943
10132_10,0.5062924
6898_10,0.6735347
8469_8,0.8509748
10393_1,0.2621657
7509_1,0.5767355
9468_9,0.5034744
9002_1,0.43236157
891_9,0.35004517
5156_4,0.21360555
2321_1,0.51686627
11859_8,0.4885934
12262_7,0.696175
6198_4,0.44910523
5699_1,0.6553754
4252_10,0.6098135
10618_10,0.6379473
3226_10,0.61068046
7227_7,0.6141845
11047_7,0.55677426
9569_7,0.6332428
8933_4,0.47325972
4513_8,0.5496
1271_9,0.41233695
6327_2,0.30604136
10012_9,0.667546
10090_3,0.40227625
8564_1,0.56660813
10905_8,0.634315
6828_2,0.58268386
1730_1,0.69083655
3404_3,0.40220228
12428_1,0.52906644
5180_1,0.45311895
10554_9,0.80218977
527_2,0.4461843
10296_8,0.53388256
543_4,0.4618298
10235_3,0.29327634
3743_4,0.5334196
8792_3,0.538082
3597_1,0.5651295
12320_1,0.3949481
11672_8,0.430792
7237_4,0.4173302
3726_7,0.32680848
6643_2,0.51462865
2743_10,0.27838817
10184_9,0.41458017
1929_1,0.53695536
666_7,0.42475194
4548_4,0.32416883
4153_4,0.31568766
7356_4,0.26659274
8843_10,0.3289743
7552_8,0.80031013
6494_8,0.39586303
3547_7,0.47513145
810_1,0.1996601
7672_9,0.3238255
4945_3,0.498435
12427_8,0.43928108
749_7,0.73547876
10706_10,0.59803724
10969_1,0.6128416
340_9,0.3519201
2154_8,0.442649
3715_1,0.54802114
2388_10,0.45370466
5905_2,0.46189034
3774_10,0.2653583
3070_1,0.33413255
4789_10,0.35326308
1509_2,0.44866475
2350_8,0.52144873
11137_1,0.424103
10987_1,0.46199304
5815_1,0.13382839
7272_10,0.3641437
4651_10,0.60083276
4184_1,0.6824439
9636_10,0.33343494
8592_10,0.79557157
3068_3,0.61761445
8899_4,0.48302293
10018_1,0.50388986
5821_10,0.4296718
3232_4,0.4544668
10795_10,0.37715772
7461_3,0.5003741
10874_7,0.3207053
9672_10,0.73826265
1908_10,0.42224166
4014_9,0.7968796
10488_3,0.60215807
2501_7,0.5386704
12339_3,0.52724296
2698_10,0.3715868
1674_1,0.46092445
10366_8,0.44807208
12059_10,0.54681057
8285_4,0.48231927
4120_8,0.41045725
4238_7,0.80502
10516_1,0.42128333
2478_9,0.35554484
7807_2,0.44401127
10704_1,0.36420667
791_4,0.3328743
2514_4,0.21097445
3095_10,0.5670306
1770_10,0.47111562
11115_2,0.5119538
10797_1,0.4510394
11347_1,0.51899326
7077_10,0.40187928
403_1,0.50244504
5852_7,0.5172588
8451_8,0.276953
7013_1,0.38874725
10346_9,0.48103595
3055_7,0.7609965
4687_1,0.38678503
8467_10,0.57284856
11363_10,0.2970889
277_9,0.49634337
1715_2,0.34853235
9249_1,0.42897895
1895_10,0.43589708
5505_3,0.51343787
1323_9,0.5291437
4200_10,0.42373875
682_4,0.6634795
12020_4,0.28441292
5824_10,0.76034415
4475_10,0.4662145
891_1,0.49484518
2713_8,0.33299997
2084_9,0.5879151
1535_3,0.52364385
7862_8,0.5295532
8055_9,0.5046061
6604_7,0.30151817
7714_1,0.54034483
5606_7,0.5928606
7277_10,0.55905855
3197_1,0.56088704
406_7,0.66459256
6948_9,0.60073125
4196_8,0.17279598
1723_10,0.40638047
11625_4,0.16759428
1259_1,0.51999784
5283_10,0.6424032
8407_4,0.3523746
5561_8,0.6406646
7653_3,0.58655643
8646_1,0.63792765
8053_8,0.56693166
1879_7,0.2687112
1645_2,0.389175
12222_7,0.33549023
3966_1,0.36158293
4754_1,0.60928065
8920_9,0.42732453
11920_9,0.38576242
4747_2,0.46954176
2108_8,0.74582213
9017_7,0.52021915
994_7,0.63357556
11155_10,0.59356976
6249_9,0.6355416
5926_9,0.7303893
12486_1,0.62887216
4918_8,0.56735045
1357_9,0.55137527
6051_2,0.5550227
4589_10,0.6140186
12401_4,0.6786957
4083_8,0.50667787
10373_10,0.5119811
7467_8,0.45632893
2220_1,0.48783234
6882_7,0.5507875
10551_10,0.6470421
4043_10,0.4055912
11078_8,0.5758228
4280_9,0.47085017
8594_10,0.5387154
10652_9,0.4967518
2206_10,0.59545356
9014_2,0.5034702
10215_4,0.38365686
3549_2,0.5528556
10445_1,0.42383453
10819_9,0.21034339
10691_1,0.6092844
3855_10,0.51194245
7809_2,0.6746183
3022_7,0.3586566
694_8,0.3971089
13_9,0.49768066
10972_10,0.7737833
9187_1,0.598145
12354_3,0.38379607
4793_1,0.7236409
10696_1,0.50360924
12446_1,0.5962581
1488_10,0.72344553
904_10,0.5310097
11057_1,0.5835553
2132_8,0.44129017
1406_10,0.7838099
11366_3,0.4515571
9957_4,0.4841497
12096_1,0.39113718
3827_3,0.26719213
11686_2,0.4761087
4387_9,0.68453443
9955_9,0.7057066
12103_10,0.59352916
11506_10,0.4814432
793_1,0.26635522
8001_1,0.5774105
8823_4,0.5580976
1787_7,0.43463776
5484_10,0.6460445
3557_9,0.31353486
615_8,0.5262912
410_2,0.30113506
5800_2,0.60283136
3143_4,0.493238
11359_2,0.31644565
7016_10,0.8292788
3711_2,0.47649297
8580_10,0.51930654
5615_9,0.62956226
9202_2,0.5982793
4776_2,0.4894205
8436_10,0.5642436
2097_8,0.60133713
6935_4,0.31683683
2656_1,0.58765215
11446_7,0.7577207
5392_4,0.49446607
6451_9,0.5613572
11054_8,0.6367215
8677_8,0.7017881
8761_3,0.38495716
9297_1,0.589645
12480_2,0.5280754
11736_9,0.4854338
4156_8,0.6120497
1955_10,0.6515999
12350_1,0.31288
5439_1,0.4461712
1342_10,0.78237396
7271_1,0.6595897
1868_4,0.1468883
4497_9,0.5437864
1729_10,0.60901266
4593_8,0.5745043
11296_7,0.63974816
9573_4,0.43380117
11678_2,0.5756666
6790_9,0.5279118
12298_2,0.4061366
9839_3,0.61437875
1348_1,0.5343514
7004_8,0.18855853
10414_10,0.31666702
3826_3,0.430852
9313_4,0.5700324
10543_3,0.33300206
6909_9,0.5692017
11377_10,0.51222736
2591_9,0.59286124
11355_2,0.5750057
9274_8,0.67333543
4521_4,0.343566
12208_9,0.48728302
4948_2,0.24539773
3732_1,0.61810976
12096_10,0.5801255
7135_3,0.47104996
10310_8,0.5184985
1959_1,0.3668122
10383_1,0.23913766
106_9,0.58352894
7085_7,0.40277404
11070_8,0.46948457
6850_10,0.6386572
12476_4,0.335876
1917_10,0.6240658
1341_3,0.33574736
4062_1,0.32837233
5594_4,0.16611013
11963_1,0.30335715
2777_9,0.417424
9871_7,0.6317103
949_8,0.52329075
7436_10,0.4639403
738_10,0.7464541
4893_1,0.48267215
6100_10,0.3425577
10219_9,0.5779562
4004_2,0.25700802
5945_10,0.5119074
10183_9,0.6135963
3465_10,0.7251736
4408_1,0.54781675
5810_7,0.5282071
188_3,0.4092069
7835_1,0.45831794
1648_9,0.4286777
7971_8,0.28967413
11809_1,0.29370046
5352_10,0.53774613
1476_8,0.5473466
602_10,0.82355595
9669_2,0.43313628
93_9,0.5788468
10787_10,0.46355608
10958_8,0.26486614
6608_1,0.509697
7058_10,0.630246
4401_10,0.4627617
9315_8,0.25279838
9670_3,0.45079753
10537_3,0.4523261
1033_2,0.3410174
12085_10,0.5551381
9373_7,0.569613
8302_2,0.47432274
10138_2,0.67756176
6814_10,0.44594297
9778_1,0.13175315
5149_7,0.42628875
6191_3,0.25274703
7466_3,0.6603556
10051_2,0.5669795
5262_2,0.5263485
2906_1,0.5027806
8625_9,0.50505257
2118_4,0.62716377
11547_3,0.20417905
11384_7,0.2762799
123_10,0.6303447
11115_7,0.56107
9348_10,0.62377137
568_9,0.6618932
7731_9,0.4001921
6548_8,0.32566708
9235_4,0.42058426
430_10,0.68004763
10790_1,0.535448
10691_10,0.5331858
2324_9,0.32778975
11031_1,0.115459226
5465_4,0.44636238
5545_4,0.41255683
5546_10,0.36435285
9010_2,0.60860914
7205_10,0.5935958
7580_10,0.31243333
2052_3,0.47988626
6284_7,0.45609474
12001_3,0.60460997
3458_9,0.40047887
9013_2,0.1825395
5839_4,0.70609045
10809_10,0.69386727
3077_2,0.24290755
11373_3,0.5279185
7083_9,0.30211502
10846_10,0.30925822
11815_10,0.61475754
4730_1,0.52223134
3320_7,0.2468065
4782_10,0.55872566
3410_3,0.2688162
5142_10,0.6210515
3947_1,0.32439348
3016_8,0.30397964
12114_4,0.52867794
11039_8,0.3505992
5902_7,0.5373093
5351_8,0.7296211
1654_10,0.46090916
5731_4,0.6878503
10985_9,0.585815
8724_1,0.45927948
9854_3,0.5279676
2054_1,0.48338413
11385_4,0.6019355
5919_4,0.62318206
9898_1,0.47725987
11874_8,0.808736
4496_3,0.5161517
5231_1,0.42768595
10070_3,0.40468854
2345_8,0.46171418
9311_10,0.5794426
1036_10,0.47721314
6603_4,0.6184756
2138_9,0.597452
10546_10,0.4847065
3217_10,0.24364646
12188_10,0.39880678
5986_2,0.6077707
352_10,0.5621589
8557_3,0.3706992
10453_10,0.30116427
4397_4,0.4136992
673_2,0.6084633
10305_10,0.62699115
11985_1,0.33838767
3457_1,0.6382972
500_1,0.6912994
10637_9,0.44515413
8144_10,0.42460904
8485_1,0.41856155
1632_7,0.51841235
2404_8,0.56100327
11489_10,0.41349402
7590_1,0.57468903
12460_2,0.47123078
11729_10,0.6373325
2796_7,0.42835924
8015_2,0.37727726
8258_4,0.58529496
2272_3,0.5309018
7178_10,0.6228814
8476_8,0.6461007
3411_4,0.31511343
8319_10,0.27922815
11799_10,0.32747456
8585_4,0.5868002
4640_10,0.5629305
12199_1,0.5463398
8380_7,0.725544
8712_10,0.6474814
12482_9,0.37044406
4813_1,0.3462222
119_9,0.5048059
7850_10,0.8076575
5536_1,0.61970615
10576_1,0.41373137
2803_1,0.41056794
11788_4,0.39582658
6681_3,0.595725
2503_10,0.47100076
88_3,0.32045257
7389_4,0.5259074
8793_9,0.56449753
4911_7,0.55324847
6495_4,0.39440736
10670_1,0.48761287
2203_10,0.36530748
7588_10,0.3973945
7095_7,0.3537922
6748_8,0.2059364
10348_1,0.6643868
2568_8,0.718617
10292_2,0.41940418
1112_3,0.53840464
5322_7,0.50155383
4291_4,0.19064152
1212_7,0.33595926
7963_10,0.41673687
6156_1,0.4485817
713_1,0.5268763
11606_8,0.64317316
10975_10,0.5702288
4638_10,0.4299615
800_8,0.47763035
1389_3,0.64878
10045_1,0.36604697
3529_1,0.4865808
1921_2,0.36817542
4824_8,0.39688727
10688_10,0.479819
84_10,0.3522774
225_3,0.32875717
9756_10,0.56055707
7601_8,0.6624706
6342_3,0.40129557
7711_1,0.18121083
12133_7,0.4157735
8026_3,0.517349
4551_10,0.3978491
545_4,0.44216758
343_1,0.45241413
10788_4,0.73538715
8711_2,0.2747136
5493_10,0.73980933
9358_1,0.37984303
2185_3,0.54447925
9720_2,0.564606
4481_8,0.4835059
6528_2,0.7776595
11928_8,0.47605717
6591_7,0.7823857
10876_1,0.27164057
11253_10,0.57590073
2190_3,0.46853408
4281_3,0.5099334
7971_3,0.6388484
11649_2,0.44673988
5199_3,0.27383286
12258_3,0.569917
5922_8,0.49984905
11136_1,0.30162463
7941_10,0.19816962
1412_7,0.5008449
11053_3,0.6109938
5586_10,0.4709339
5762_9,0.45588288
8328_3,0.8256683
10354_4,0.27388075
3563_8,0.64170635
8246_2,0.70230573
7740_10,0.71130073
4972_1,0.4754587
832_4,0.524988
11386_10,0.7574411
1273_3,0.22376092
5085_2,0.5613456
11414_4,0.27318117
885_8,0.4575716
3943_10,0.47124305
898_9,0.5167743
8168_10,0.29553077
9779_10,0.6226594
830_7,0.7209907
77_10,0.6473698
648_8,0.7609783
10629_10,0.50063604
89_10,0.36480618
11955_9,0.67939323
7883_9,0.58506364
243_4,0.34964705
5148_2,0.5869054
1056_3,0.4020787
5206_10,0.39839202
8777_10,0.47424194
2969_2,0.21025899
6729_8,0.40479586
11860_1,0.45454192
6307_4,0.62712777
11589_1,0.37760407
8016_1,0.28247043
3461_8,0.6351771
8767_1,0.44864538
7692_10,0.5233486
12281_8,0.61838335
7763_1,0.57967544
5301_9,0.5269438
5112_10,0.6178617
10757_10,0.26676437
1066_8,0.6346088
5413_10,0.56394714
2733_3,0.48721313
8534_10,0.55271834
5915_8,0.7255456
10566_3,0.5680149
10900_7,0.6654518
3120_10,0.6998879
4394_1,0.3817558
3090_1,0.65377754
4379_10,0.54116654
5259_7,0.4618971
10792_8,0.81295484
2599_1,0.6192548
1912_2,0.46279022
2517_1,0.5248693
2946_8,0.32370564
3020_8,0.7568585
1850_4,0.45195714
9463_2,0.37734926
1721_10,0.7059936
7952_7,0.71332395
1806_9,0.6540705
11403_9,0.40835145
2013_7,0.4912324
5556_10,0.68802977
1746_3,0.59399694
11125_7,0.3544649
9270_4,0.28592873
7343_10,0.56854105
12465_10,0.425715
8550_9,0.2723476
6213_8,0.5268141
10861_10,0.43923572
4109_7,0.33087257
8652_1,0.3827957
11546_1,0.44048393
9133_7,0.4783656
5964_3,0.3328303
1575_1,0.5563198
1337_4,0.5878489
7610_1,0.4006146
49_10,0.7667886
6505_2,0.5630583
7177_10,0.4071865
5947_7,0.4206609
1723_3,0.3798336
9055_7,0.53867245
7972_1,0.68930715
5340_8,0.41673815
6938_8,0.4647822
12400_8,0.5033915
552_9,0.8291835
11844_9,0.5384136
1080_1,0.73169285
3078_10,0.55481935
8713_9,0.24097037
7300_1,0.5933375
12464_1,0.38363478
3812_10,0.28042758
3313_4,0.57336646
6880_4,0.44806013
5478_9,0.50959617
10951_7,0.67251724
3327_8,0.55393034
6332_10,0.3541905
4385_8,0.4900339
2387_10,0.35464665
5756_3,0.2640292
4020_7,0.53603804
6190_8,0.6066187
517_8,0.43327647
9018_3,0.55275446
9449_10,0.55305594
10715_3,0.51942706
8195_8,0.2191789
9605_10,0.57217497
4309_9,0.463647
1783_4,0.6012786
1658_10,0.5965995
1403_7,0.5090236
4268_1,0.53171086
4822_1,0.5846193
717_4,0.5011397
7768_10,0.4657825
7803_2,0.21421939
7190_8,0.4313512
11035_1,0.43315616
6288_10,0.6374821
10690_1,0.62759674
714_10,0.71281755
9210_10,0.4245133
12462_1,0.61113024
9325_1,0.5628791
8370_8,0.41153356
10583_1,0.5686867
4016_10,0.5827891
6465_4,0.5815257
1512_9,0.8695813
4769_8,0.6645095
11160_7,0.7624459
2175_1,0.5847389
12261_7,0.8041046
685_8,0.5811977
9208_10,0.39913183
6296_1,0.6475968
8210_4,0.3073679
11237_4,0.44812524
8139_10,0.49849144
6996_3,0.42520377
5168_1,0.37296313
5528_3,0.49848905
6635_1,0.32816768
1670_8,0.6126115
7099_4,0.5146374
2239_1,0.40144712
7313_4,0.5235072
3304_2,0.43062794
10505_1,0.45436013
9681_10,0.54696476
7569_4,0.3816935
9926_4,0.5420968
8339_8,0.62997895
8553_10,0.6894221
387_1,0.4906107
4715_9,0.5166778
11447_1,0.60227865
7425_1,0.24861355
10514_1,0.24356446
6979_10,0.66079557
3104_1,0.34691554
6833_4,0.5802481
5931_3,0.41301894
12103_2,0.39659494
9413_1,0.5647715
2730_7,0.6009856
7293_10,0.27756208
8479_9,0.47937882
9099_7,0.49286813
2061_4,0.43674552
4680_7,0.37041038
4067_1,0.64877707
4663_2,0.3322385
3069_1,0.80068487
8739_7,0.5062097
8279_2,0.64034045
11078_1,0.43883196
7917_1,0.45628333
7636_8,0.47338185
5071_8,0.21495184
1720_10,0.86588347
885_3,0.10291199
734_1,0.68437636
6309_9,0.6505742
4346_3,0.39544967
4087_10,0.5115831
678_1,0.38085467
8348_8,0.48609537
3572_2,0.5153371
10285_1,0.53455794
11126_4,0.6810024
8071_2,0.6861082
8150_10,0.66850615
4652_4,0.39317104
3674_8,0.6204205
1046_9,0.43909624
1986_8,0.7675635
2516_1,0.36045364
11758_1,0.47171104
4747_8,0.3892927
10426_4,0.44960725
4331_1,0.34195927
9146_3,0.37327874
312_10,0.39444038
4160_9,0.5575259
5277_3,0.48192486
4896_7,0.5057396
4327_9,0.43556452
4136_3,0.45306107
2324_2,0.58906645
10407_10,0.6757934
5081_10,0.51234263
2892_2,0.40534413
367_3,0.38131547
6523_3,0.4489897
9037_7,0.6390867
8790_1,0.620504
1839_8,0.6378464
4149_3,0.30437437
7950_3,0.6172477
1686_2,0.6219634
7855_1,0.5434874
2844_10,0.21827084
4006_1,0.20516957
1077_10,0.25852987
9294_3,0.30373502
8866_1,0.28547457
8414_3,0.54784834
11736_3,0.38795093
11683_9,0.330163
6399_10,0.731024
4876_2,0.3454842
8818_10,0.48307812
8874_3,0.33356085
2595_7,0.29604587
9287_1,0.32547462
11446_3,0.74511844
10016_3,0.30387095
10381_8,0.64457756
2222_1,0.5304909
10875_7,0.5506018
5708_8,0.79661953
2727_9,0.18211602
823_1,0.3381734
3616_2,0.103941746
10522_1,0.4274786
5340_3,0.1888424
4218_9,0.73859954
6551_4,0.4143682
4506_7,0.6013891
487_3,0.42434293
3215_2,0.26538315
3884_10,0.64620024
8163_1,0.61855364
4878_9,0.5842688
10428_10,0.40732554
6394_10,0.6275375
5318_2,0.6601428
4829_3,0.80901945
9175_8,0.50070095
10213_7,0.5009803
1484_10,0.49215811
9646_10,0.37864155
755_1,0.33631554
4988_1,0.50406975
10640_3,0.63652354
2780_4,0.22089113
5867_2,0.51593316
9212_10,0.643402
8554_4,0.24325968
4703_3,0.5217154
8779_8,0.55804044
953_10,0.45373085
10349_8,0.54218847
3280_10,0.6500345
3646_8,0.47975776
6054_1,0.41769138
4894_3,0.36521953
11235_10,0.5072854
513_8,0.43444833
4166_1,0.42392182
742_8,0.47522792
7671_10,0.66990405
2835_4,0.36085877
8556_10,0.2946546
4764_7,0.62263906
1626_3,0.26437518
6883_4,0.3587776
1014_4,0.53281814
9419_10,0.687411
7918_8,0.71070683
8912_2,0.41626635
7996_3,0.35865578
5045_2,0.729058
9612_2,0.30033156
1658_2,0.61054146
4373_2,0.754169
11771_7,0.5735632
5458_4,0.61603385
10492_1,0.38277248
5551_8,0.64819896
811_1,0.5833721
12209_9,0.65190446
1514_1,0.4117579
6684_9,0.45840377
4604_7,0.82595396
3350_1,0.46035078
3336_7,0.39768758
9645_4,0.3679979
1664_9,0.6588648
5109_8,0.36233243
9294_8,0.25652003
7439_3,0.59292847
9098_10,0.22114958
10353_2,0.6118018
2356_4,0.5726515
884_1,0.5896214
704_2,0.67278546
9429_4,0.3357682
11563_1,0.50993085
10345_7,0.3876519
12301_4,0.15237832
1021_7,0.53300554
6353_1,0.59134233
2608_7,0.51186377
10508_1,0.5259315
263_1,0.61280376
10127_10,0.6479139
11517_4,0.3117993
4758_4,0.7939315
2210_4,0.2259403
12396_1,0.36218408
9405_7,0.61076957
5945_2,0.56541824
1931_3,0.47914577
3972_9,0.60218066
7949_3,0.57553077
1958_10,0.47983092
5834_7,0.6204746
11040_1,0.5493656
9453_1,0.5803689
5841_10,0.70248306
1144_10,0.73007435
5678_2,0.666728
11361_3,0.4201263
5999_1,0.36091974
11810_4,0.3895549
10502_1,0.40564552
11821_10,0.26516545
8270_10,0.3212249
4627_4,0.35656065
5588_2,0.31563064
4877_1,0.7002607
2289_8,0.45995754
2582_10,0.53820413
8749_1,0.39969644
1653_1,0.3185691
7060_3,0.56224805
4299_1,0.5136616
7198_10,0.66359305
5597_9,0.47120324
11592_10,0.6362636
1516_1,0.40413427
1428_10,0.49213392
9349_7,0.47309846
4182_10,0.5458383
522_10,0.51796556
1942_9,0.565386
2570_8,0.36167106
1188_2,0.41538137
7454_10,0.4225679
6859_8,0.48822433
4278_9,0.2992975
3538_8,0.20918597
6499_1,0.45180205
7715_1,0.23767848
5847_1,0.4797319
2109_10,0.33642027
7570_2,0.34280977
3725_1,0.59781253
8736_2,0.41776082
2007_10,0.57832897
9738_10,0.27453795
2763_7,0.5564943
9081_2,0.45634133
6647_10,0.4536401
11207_1,0.37595102
5182_3,0.50859195
2171_10,0.29611674
9091_1,0.60245997
3970_3,0.623139
7432_9,0.5456452
2169_2,0.4478923
720_1,0.28187835
866_2,0.5324707
567_3,0.5990869
11812_8,0.5014143
11195_9,0.2977096
5877_10,0.57587963
5526_9,0.47741768
792_8,0.7387622
8673_9,0.63146603
5163_1,0.6339354
4722_8,0.5631066
11423_8,0.5948048
3239_8,0.5307863
2235_4,0.5861155
5799_3,0.36795384
8592_2,0.35017484
5229_10,0.7365105
9285_10,0.8622226
6092_1,0.41034243
8940_10,0.5907932
12220_8,0.42442456
4417_10,0.6130167
10462_10,0.38112384
3241_9,0.53904873
8744_10,0.4782502
1016_3,0.39612955
7382_10,0.57544327
8458_8,0.15201557
629_4,0.54617345
1971_3,0.37417105
4471_4,0.40951565
7890_2,0.43574002
10164_4,0.34610417
2176_8,0.324185
2500_2,0.19121917
1155_2,0.1991466
7102_8,0.5470139
3618_10,0.30188635
4940_3,0.23543437
10263_3,0.2621756
12495_10,0.4983859
7170_9,0.6059956
7322_3,0.65513974
2938_10,0.49431643
8128_8,0.4724292
4900_1,0.4484116
5672_7,0.39360029
3387_10,0.66159683
806_1,0.4622673
7385_2,0.55908906
3043_4,0.5119022
6845_10,0.54786503
979_3,0.50147235
6853_3,0.7329568
4871_4,0.31862235
12172_8,0.5050482
4105_2,0.3451769
3171_4,0.53306216
8686_10,0.6385706
10187_1,0.46632048
5305_7,0.7125722
1728_10,0.65002537
11284_4,0.36619306
443_2,0.64415485
8542_9,0.38558766
7634_2,0.17720814
2598_1,0.4504366
124_2,0.5571328
10145_8,0.5726023
63_1,0.6043512
5522_3,0.55488974
1264_9,0.42167544
12181_10,0.70942014
6508_1,0.71023417
2146_3,0.48785213
5449_4,0.3693575
2660_9,0.72315866
6594_4,0.1907261
6285_8,0.3374186
12200_10,0.55460584
6710_1,0.5569663
10399_10,0.2547457
6703_1,0.33326656
5795_8,0.27491853
3427_4,0.5412895
11306_10,0.6967369
6641_3,0.61297584
9364_9,0.6245408
6963_8,0.3155797
6896_10,0.24074551
10154_10,0.48326865
4690_10,0.75640947
8125_8,0.5465987
4978_1,0.4508524
4999_3,0.29721895
8921_8,0.5229107
6089_3,0.50605124
12279_9,0.44264546
1209_7,0.3834698
2083_7,0.51815426
10162_10,0.73534083
1266_4,0.48859134
10892_8,0.4488031
4864_4,0.4608953
10743_7,0.52376366
6427_1,0.6902868
8633_1,0.36394525
6158_10,0.55177546
4952_3,0.38812825
7508_10,0.54107565
637_9,0.32475924
6734_2,0.54218817
10685_1,0.31979033
6269_4,0.4204204
9073_8,0.67882395
9551_2,0.60085654
5499_2,0.5477406
3573_4,0.4710426
12089_1,0.54735845
3962_1,0.3032145
2169_7,0.39525285
959_8,0.58757657
10514_9,0.30158612
4430_7,0.6084251
10802_1,0.5534933
280_10,0.45557413
8041_3,0.39439538
9040_9,0.5742771
10653_1,0.17348194
10783_7,0.29369837
4711_1,0.53837276
1523_4,0.46859425
3903_1,0.32130024
4216_8,0.3642801
10108_1,0.26767698
4098_4,0.36204705
9433_7,0.7753599
11013_10,0.41433263
3968_10,0.51586634
7916_3,0.50548786
5859_9,0.533402
11194_7,0.51713175
9376_3,0.39139202
1808_4,0.6557839
12029_3,0.5095788
5854_4,0.27548477
6573_9,0.61801344
6747_8,0.59780216
4366_1,0.40464866
5868_7,0.11329519
7712_3,0.34733292
11617_1,0.3297886
5362_10,0.70619595
1950_1,0.6477972
9724_1,0.6896343
7537_8,0.52789205
6950_1,0.16187412
6035_8,0.5950426
11191_4,0.5957865
4759_9,0.37439108
1228_7,0.62581545
10380_1,0.32284188
271_7,0.69695127
7826_9,0.5542883
4336_2,0.43299952
4209_2,0.6804501
